"","X","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id","ntl_2003","ntl_2004","ntl_2005","ntl_2006","ntl_2007","ntl_2008","ntl_2009","ntl_2010","ntl_2011","ntl_2012","ntl_2013","ntl_2014","ntl_2015","ntl_2016"
"5865",10458,"UG201600000333",3.07760298844,34.0359141641,-2.24523901950724,29,"UG201600000333_2014",-1.44712591171,2014,2016,1441,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5875",10473,"UG201600000334",2.74938424571,33.6801916973,-0.768200080657529,23,"UG201600000334_2014",-1.76680088043,2014,2016,1442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5887",10493,"UG201600000335",2.59934539296,33.611183775,-2.02805188106727,18,"UG201600000335_2014",-2.96896696091,2014,2016,1443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5906",10521,"UG201600000336",2.56596084006,33.7647506541,-1.38879958395558,27,"UG201600000336_2014",-3.19211578369,2014,2016,1444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5916",10538,"UG201600000337",1.80329924489,34.6998472864,-1.44448832204183,24,"UG201600000337_2014",-1.46370351315,2014,2016,1445,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5924",10550,"UG201600000339",3.05134102876,34.1525152966,-2.29104315626802,28,"UG201600000339_2014",-1.192933321,2014,2016,1447,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5936",10566,"UG201600000340",2.76831730875,34.1809580297,-2.25867700241332,29,"UG201600000340_2014",-1.80759477615,2014,2016,1448,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5951",10591,"UG201600000341",2.56476506171,33.2285137193,-1.84599013713083,28,"UG201600000341_2014",-3.0185546875,2014,2016,1449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5953",10593,"UG201600000342",2.39320382861,33.6340940163,-2.01324568787034,23,"UG201600000342_2014",-3.21460819244,2014,2016,1450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5966",10613,"UG201600000343",2.37964584412,33.262308262,-1.88149752458942,28,"UG201600000343_2014",-2.54929614067,2014,2016,1451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5984",10642,"UG201600000344",2.4032780028,33.1102405267,-1.86408084552761,28,"UG201600000344_2014",-2.52403020859,2014,2016,1452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5993",10657,"UG201600000345",2.36918253597,33.2349317938,-1.66632889934493,24,"UG201600000345_2014",-2.54693579674,2014,2016,1453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6004",10670,"UG201600000346",2.42289737864,33.0157930542,-1.35684732438521,27,"UG201600000346_2014",-2.45405673981,2014,2016,1454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6007",10677,"UG201600000347",2.21996016512,33.3080468885,-1.5148692048714,25,"UG201600000347_2014",-2.33248806,2014,2016,1455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6021",10697,"UG201600000348",2.23725621861,32.9584265501,-0.828923055717979,29,"UG201600000348_2014",-1.41838359833,2014,2016,1456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6036",10722,"UG201600000349",2.13974680109,33.0911678445,-1.61254850435127,23,"UG201600000349_2014",-2.34697437286,2014,2016,1457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6049",10742,"UG201600000350",2.03854745103,33.008811926,-1.42877166372618,23,"UG201600000350_2014",-2.79135465622,2014,2016,1458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6053",10749,"UG201600000351",2.55478570494,32.8325583804,-1.08490015908547,24,"UG201600000351_2014",-3.13414359093,2014,2016,1459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6062",10763,"UG201600000352",2.2859432643,32.9907198154,-0.537165947997974,22,"UG201600000352_2014",-2.69270014763,2014,2016,1460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6076",10784,"UG201600000356",2.11480448722,32.8835085401,-1.36239804002802,28,"UG201600000356_2014",-1.67437148094,2014,2016,1464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6086",10800,"UG201600000358",2.21165278702,32.7109131578,-1.3859540462267,28,"UG201600000358_2014",-2.4953520298,2014,2016,1466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6101",10824,"UG201600000359",2.34288614164,32.895546457,-0.829206991424742,27,"UG201600000359_2014",-1.60798573494,2014,2016,1467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6106",10830,"UG201600000360",2.26608601009,32.4399453692,-1.1853662327752,25,"UG201600000360_2014",-3.76751446724,2014,2016,1468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6121",10853,"UG201600000363",2.24731310943,32.2968807801,-1.2790441028681,24,"UG201600000363_2014",-2.42247986794,2014,2016,1471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6129",10883,"UG201600000366",2.58361654764,32.4852860772,-2.06724553191183,25,"UG201600000366_2014",-1.94435763359,2014,2016,1474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6143",10906,"UG201600000369",1.83607835167,32.5686531663,-1.27138902439647,28,"UG201600000369_2014",-2.28892993927,2014,2016,1477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6155",10925,"UG201600000370",1.87883754697,32.7500838947,-1.22948097726441,26,"UG201600000370_2014",-2.233253479,2014,2016,1478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6171",10948,"UG201600000371",1.77343799099,32.4686422518,-1.17847139156439,25,"UG201600000371_2014",-2.09851026535,2014,2016,1479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6180",10960,"UG201600000372",1.94585953449,32.4910162683,-1.49085803130062,26,"UG201600000372_2014",-3.12235045433,2014,2016,1480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6188",10973,"UG201600000373",2.09545372046,32.5369415642,-1.47262266464827,27,"UG201600000373_2014",-2.84250545502,2014,2016,1481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6202",10996,"UG201600000376",2.07612232508,33.1727702528,-1.3961841757121,25,"UG201600000376_2014",-2.0184738636,2014,2016,1484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6212",11011,"UG201600000377",2.07728137206,33.2354325627,-1.40331688200772,27,"UG201600000377_2014",-2.20020747185,2014,2016,1485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6219",11024,"UG201600000378",1.74297022059,32.87954141,-1.72827564471826,25,"UG201600000378_2014",-2.02555513382,2014,2016,1486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6230",11037,"UG201600000379",1.64090244924,32.7188374174,-1.69373137677614,25,"UG201600000379_2014",-1.38090717793,2014,2016,1487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6241",11056,"UG201600000383",2.25193396866,32.7038706914,-1.15526714429211,29,"UG201600000383_2014",-2.11519002914,2014,2016,1491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6258",11080,"UG201600000385",2.63555211063,33.4515474669,-2.11674339765831,29,"UG201600000385_2014",-3.37246108055,2014,2016,1493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6262",11088,"UG201600000386",2.68101918775,33.3768813551,-2.03847093265725,29,"UG201600000386_2014",-3.57198381424,2014,2016,1494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6281",11118,"UG201600000387",2.84982690342,33.2315886597,-1.96755943133672,30,"UG201600000387_2014",-3.42403960228,2014,2016,1495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6283",11120,"UG201600000388",3.20374991849,33.4583298577,-2.25414749177627,30,"UG201600000388_2014",-1.71625220776,2014,2016,1496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6302",11151,"UG201600000389",2.94767048505,33.3410917186,-2.22607742765107,28,"UG201600000389_2014",-3.38536453247,2014,2016,1497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6305",11156,"UG201600000390",3.10694409717,33.1967413743,-1.83295200245478,24,"UG201600000390_2014",-2.76075315475,2014,2016,1498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6320",11177,"UG201600000392",3.37052708648,33.2410863503,-2.15559677964553,26,"UG201600000392_2014",-3.30237460136,2014,2016,1500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6336",11203,"UG201600000393",3.40322741142,33.421386254,-1.96437278891684,29,"UG201600000393_2014",-2.78557443619,2014,2016,1501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6341",11212,"UG201600000394",3.3433666383,32.4948764253,-1.67008982378906,21,"UG201600000394_2014",-2.80253839493,2014,2016,1502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6350",11225,"UG201600000395",3.69494694352,32.8105121404,-2.46961940603921,29,"UG201600000395_2014",-4.29385328293,2014,2016,1503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6367",11251,"UG201600000396",3.38126290015,32.5295109057,-1.84175365752621,26,"UG201600000396_2014",-2.48857951164,2014,2016,1504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6379",11269,"UG201600000397",3.15846007587,32.8496295164,-1.78732713714563,30,"UG201600000397_2014",-3.55208182335,2014,2016,1505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6381",11272,"UG201600000398",2.70016824673,32.8691539334,-0.552357995289584,30,"UG201600000398_2014",-2.04741764069,2014,2016,1506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6402",11305,"UG201600000400",3.01994759026,32.9758329738,-1.89609259510614,27,"UG201600000400_2014",-3.10862255096,2014,2016,1508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6404",11310,"UG201600000401",2.94053654766,31.7767731339,-2.21452656674159,29,"UG201600000401_2014",-2.58348011971,2014,2016,1509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6416",11325,"UG201600000402",2.87685680365,31.945875429,-2.33466705512277,30,"UG201600000402_2014",-2.73192238808,2014,2016,1510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6427",11342,"UG201600000403",3.19297405372,32.1173734998,-1.78740308397605,29,"UG201600000403_2014",-2.08042502403,2014,2016,1511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6440",11364,"UG201600000404",2.79960845413,32.0599300646,-2.21051972042685,30,"UG201600000404_2014",-2.68242406845,2014,2016,1512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6454",11386,"UG201600000407",2.82424256662,32.2360092556,-1.96432259178149,30,"UG201600000407_2014",-1.79094302654,2014,2016,1514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6468",11407,"UG201600000408",3.12696779904,32.2794265449,-2.26706252313373,27,"UG201600000408_2014",-2.2207467556,2014,2016,1515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6475",11435,"UG201600000411",2.64953969132,32.4309826617,-1.61225734844885,29,"UG201600000411_2014",-2.07544612885,2014,2016,1518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6480",11442,"UG201600000412",2.80063417628,32.509808007,-2.01531079027077,29,"UG201600000412_2014",-3.41168165207,2014,2016,1519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6498",11472,"UG201600000413",2.71213621469,32.7514040928,-1.92795631243406,27,"UG201600000413_2014",-2.33611440659,2014,2016,1520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6510",11490,"UG201600000414",2.67163858738,31.9258990633,-1.85641342131038,28,"UG201600000414_2014",-2.36397910118,2014,2016,1521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6515",11495,"UG201600000415",2.49145016012,31.9049864056,-1.53942265571001,27,"UG201600000415_2014",-2.85577774048,2014,2016,1522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6526",11514,"UG201600000416",2.54746155557,32.1768491667,-1.67950626884878,28,"UG201600000416_2014",-2.76854205132,2014,2016,1523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6540",11534,"UG201600000419",3.27591146656,32.8008370822,-1.93187170542217,25,"UG201600000419_2014",-3.13554024696,2014,2016,1526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6549",11547,"UG201600000425",3.33222021637,31.7438232151,-1.98038289958791,25,"UG201600000425_2014",-1.59483444691,2014,2016,1532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6564",11572,"UG201600000426",3.43234440524,31.961395051,-1.28212964287362,22,"UG201600000426_2014",-0.46416041255,2014,2016,1533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6577",11592,"UG201600000428",3.20752763726,31.5433851086,-1.57962879371912,25,"UG201600000428_2014",-2.34617233276,2014,2016,1535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6588",11610,"UG201600000429",3.59221428027,31.571312666,-1.32723560548684,20,"UG201600000429_2014",-2.10545396805,2014,2016,1536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6592",11614,"UG201600000430",3.70111728325,31.6997189715,-0.854487643769185,19,"UG201600000430_2014",-1.8034683466,2014,2016,1537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6604",11636,"UG201600000431",3.26817857992,31.393413403,-2.02377477173393,25,"UG201600000431_2014",-2.60859537125,2014,2016,1538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6618",11655,"UG201600000432",3.6098322122,31.1119462695,-1.7334194925022,20,"UG201600000432_2014",-1.18634486198,2014,2016,1539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6632",11678,"UG201600000433",3.68228379577,31.4199029001,-2.13124456696693,24,"UG201600000433_2014",-3.22954058647,2014,2016,1540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6642",11694,"UG201600000434",3.39867487605,31.1416796678,-1.80658003441369,25,"UG201600000434_2014",-1.72460746765,2014,2016,1541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6646",11700,"UG201600000435",3.40329443987,31.2971799266,-1.17582463890412,14,"UG201600000435_2014",-2.03065633774,2014,2016,1542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6656",11715,"UG201600000437",3.3713861605,31.0732755612,-1.71260802212855,24,"UG201600000437_2014",-1.93959021568,2014,2016,1544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6676",11744,"UG201600000440",3.13920751224,30.8521922831,-1.757182471298,28,"UG201600000440_2014",-1.28300046921,2014,2016,1547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6684",11756,"UG201600000441",3.24333983305,30.9819416085,-1.45488480572261,17,"UG201600000441_2014",-1.45956659317,2014,2016,1548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6689",11767,"UG201600000444",3.00982769418,30.9735226198,-1.99787564754243,18,"UG201600000444_2014",-1.63568556309,2014,2016,1551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6702",11784,"UG201600000446",3.14881228936,31.4983175526,-1.9600147565536,29,"UG201600000446_2014",-2.76652050018,2014,2016,1553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6712",11801,"UG201600000447",2.68485831409,31.1588563941,-0.315703880192398,23,"UG201600000447_2014",-2.43550825119,2014,2016,1554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6732",11832,"UG201600000448",3.01014446806,31.3992119726,-1.94999640933531,22,"UG201600000448_2014",-2.48322749138,2014,2016,1555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6742",11847,"UG201600000449",3.22390797092,31.0344982546,-1.70432202757019,18,"UG201600000449_2014",-1.885622859,2014,2016,1556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6750",11860,"UG201600000450",3.1273686408,30.9676948489,-2.06990047495236,21,"UG201600000450_2014",-1.71211779118,2014,2016,1557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6764",11881,"UG201600000451",3.27234201699,31.1802376032,-1.44232333429616,13,"UG201600000451_2014",-1.67608630657,2014,2016,1558,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6773",11895,"UG201600000452",3.10908771947,31.0956542997,-2.06781513952413,7,"UG201600000452_2014",-2.18557691574,2014,2016,1559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6779",11905,"UG201600000456",2.24166875424,31.2736686387,-1.26403918072782,30,"UG201600000456_2014",-2.24778103828,2014,2016,1563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6794",11926,"UG201600000457",2.71326599624,31.3736656713,-1.54231784224687,26,"UG201600000457_2014",-2.36328434944,2014,2016,1564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6804",11946,"UG201600000458",2.35155958691,31.073645236,-1.95595685258017,29,"UG201600000458_2014",-1.70814692974,2014,2016,1565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6817",11964,"UG201600000459",2.51286158661,31.1694945675,-1.47156810175901,27,"UG201600000459_2014",-1.40215468407,2014,2016,1566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6822",11970,"UG201600000461",2.38299401395,30.9051833956,-2.03445914960024,27,"UG201600000461_2014",-1.41741430759,2014,2016,1568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6842",12001,"UG201600000462",2.3796158423,30.8959487259,-1.93790094802938,26,"UG201600000462_2014",-1.50619912148,2014,2016,1569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6849",12014,"UG201600000470",1.92430882099,31.9638436574,-0.939713496866854,28,"UG201600000470_2014",-3.18827486038,2014,2016,1577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6864",12035,"UG201600000471",2.0142150756,32.1414606142,-1.82808279355812,30,"UG201600000471_2014",-2.04126095772,2014,2016,1578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6874",12050,"UG201600000472",1.80745563465,32.0997377482,-1.20315199099738,29,"UG201600000472_2014",-3.019292593,2014,2016,1579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6876",12054,"UG201600000473",2.2335343617,32.2734740381,-1.73247748448514,27,"UG201600000473_2014",-2.49159026146,2014,2016,1580,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6888",12075,"UG201600000475",1.6066589957,31.4941948057,-1.0822043948951,27,"UG201600000475_2014",-1.79669725895,2014,2016,1582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6899",12090,"UG201600000476",1.50404168101,31.7163420628,-0.473321165205332,27,"UG201600000476_2014",-1.75406384468,2014,2016,1583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6916",12116,"UG201600000479",2.01350115631,31.5015868394,-1.95104073822536,30,"UG201600000479_2014",-1.74335563183,2014,2016,1586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6922",12127,"UG201600000481",1.36950923294,31.4248786285,-0.886103916863334,28,"UG201600000481_2014",-1.40264260769,2014,2016,1588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6934",12144,"UG201600000482",1.58735390606,31.1609980969,-1.80223902320784,25,"UG201600000482_2014",-1.47599470615,2014,2016,1589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6947",12165,"UG201600000484",1.58992291755,31.3776896648,-0.911996809084305,27,"UG201600000484_2014",-1.91042268276,2014,2016,1591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6962",12187,"UG201600000488",1.41511621709,30.8764763145,-1.86325848352014,22,"UG201600000488_2014",0.708176612854,2014,2016,1595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6971",12200,"UG201600000489",1.22951616994,30.7309987201,-0.920055690897183,29,"UG201600000489_2014",-1.23583066463,2014,2016,1596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6980",12214,"UG201600000491",1.1353511117,31.1127116204,-0.776470122913561,30,"UG201600000491_2014",-1.78309977055,2014,2016,1598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6992",12231,"UG201600000494",1.01647599585,31.3460740577,0.337364597407743,30,"UG201600000494_2014",0.167399033904,2014,2016,1601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7006",12256,"UG201600000495",1.04128034543,31.2875699368,-0.608182415799277,29,"UG201600000495_2014",-1.3743699789,2014,2016,1602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7010",12261,"UG201600000497",0.958890286363,30.722736538,-0.288169715194545,27,"UG201600000497_2014",-1.06862664223,2014,2016,1604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7020",12276,"UG201600000498",0.883050626585,30.8806975394,-0.793378106864521,30,"UG201600000498_2014",-1.63011562824,2014,2016,1605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7040",12308,"UG201600000500",1.02325657372,30.8337441973,-0.751957298580536,29,"UG201600000500_2014",-1.23255753517,2014,2016,1607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7047",12319,"UG201600000501",1.05819112347,30.7051454664,-0.743427310146341,30,"UG201600000501_2014",-1.59883034229,2014,2016,1608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7058",12338,"UG201600000502",1.01407339339,30.5694061933,-1.52375343360062,15,"UG201600000502_2014",-0.877489924431,2014,2016,1609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7066",12349,"UG201600000503",0.984544958702,30.7940732439,-0.566361884170936,30,"UG201600000503_2014",-0.925497829914,2014,2016,1610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7081",12369,"UG201600000504",0.99682006269,31.1139994325,-0.848693808597393,29,"UG201600000504_2014",-1.66162407398,2014,2016,1611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7088",12382,"UG201600000505",0.813495333023,30.931490597,-0.778414288972784,29,"UG201600000505_2014",-2.28724384308,2014,2016,1612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7105",12425,"UG201600000514",0.530021067331,31.1327828999,-0.61830483682571,27,"UG201600000514_2014",-1.63228869438,2014,2016,1621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7107",12428,"UG201600000517",0.370140222588,31.0388725681,-0.758482164430174,26,"UG201600000517_2014",-1.71483588219,2014,2016,1624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7124",12455,"UG201600000518",0.42077985625,30.8629268951,-1.06309220306429,23,"UG201600000518_2014",-1.93341886997,2014,2016,1625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7131",12465,"UG201600000519",0.719222734624,30.7913384345,-0.994729272257459,30,"UG201600000519_2014",-1.37838327885,2014,2016,1626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7145",12486,"UG201600000520",0.772729469936,30.4511165985,-0.289678504549664,27,"UG201600000520_2014",-1.71566283703,2014,2016,1627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7154",12501,"UG201600000522",0.516566658598,30.7679903148,-0.551975182939063,29,"UG201600000522_2014",-1.68179535866,2014,2016,1629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7163",12518,"UG201600000523",0.712185922011,30.5472812201,-0.663799632500356,27,"UG201600000523_2014",-1.9577126503,2014,2016,1630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7183",12546,"UG201600000524",0.749194244518,30.6167418149,-0.848529322310723,27,"UG201600000524_2014",-1.60239827633,2014,2016,1631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7194",12563,"UG201600000525",0.829183372458,30.6835849601,-1.22052328947635,27,"UG201600000525_2014",-1.94464159012,2014,2016,1632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7195",12564,"UG201600000526",0.542855637456,30.2138980579,-1.14193135123799,28,"UG201600000526_2014",-1.53677558899,2014,2016,1633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7216",12597,"UG201600000529",0.880151614373,30.4625760145,-0.0392613657260258,25,"UG201600000529_2014",-1.98127293587,2014,2016,1636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7223",12608,"UG201600000532",0.616038405812,30.184489762,-0.494289328739569,26,"UG201600000532_2014",-1.57232904434,2014,2016,1639,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7236",12625,"UG201600000535",0.661826190452,29.9736915479,-0.785354149024663,25,"UG201600000535_2014",0.120910361409,2014,2016,1642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7241",12636,"UG201600000536",0.721037084188,30.0182408308,-0.858444709880548,30,"UG201600000536_2014",0.429984182119,2014,2016,1643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7255",12660,"UG201600000539",0.143859082575,29.956823911,-0.781006274529023,20,"UG201600000539_2014",-0.0885262414813,2014,2016,1646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7267",12692,"UG201600000543",0.454234780553,30.1174824449,-1.33044987408182,26,"UG201600000543_2014",-1.58972275257,2014,2016,1650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7281",12714,"UG201600000545",0.320083875986,30.1266384504,-1.19545012922145,26,"UG201600000545_2014",-1.54895806313,2014,2016,1652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7289",12729,"UG201600000546",0.239953880248,30.0365757906,-0.587276995432333,26,"UG201600000546_2014",-0.858606755733,2014,2016,1653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7297",12739,"UG201600000547",0.409129317077,30.4560538195,-0.381614345967035,27,"UG201600000547_2014",-1.62219250202,2014,2016,1654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7315",12767,"UG201600000548",0.206605704567,30.5468423859,-0.220045601287678,27,"UG201600000548_2014",-0.535609900951,2014,2016,1655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7316",12768,"UG201600000549",0.228280995828,30.5326790753,0.460452844517976,29,"UG201600000549_2014",-1.16276419163,2014,2016,1656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7336",12800,"UG201600000550",0.339770499347,30.6800311276,-1.49169339176437,10,"UG201600000550_2014",-1.34667563438,2014,2016,1657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7338",12802,"UG201600000554",0.720083053914,30.7518869216,-0.726887142844541,28,"UG201600000554_2014",-1.17514681816,2014,2016,1661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
