"","X","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id","ntl_2003","ntl_2004","ntl_2005","ntl_2006","ntl_2007","ntl_2008","ntl_2009","ntl_2010","ntl_2011","ntl_2012","ntl_2013","ntl_2014","ntl_2015","ntl_2016"
"6065",9373,"UG201400000169",0.653242,30.058181,-1.41611385627315,27,"UG201400000169_2014",-1.11336064339,2014,2014,1073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6074",9389,"UG201400000170",-0.52801,30.088291,-0.267693891345993,28,"UG201400000170_2014",-1.27806735039,2014,2014,1074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6090",9410,"UG201400000172",1.373499,31.147077,-0.658505376379753,27,"UG201400000172_2014",-2.00341439247,2014,2014,1076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6098",9423,"UG201400000174",-1.388299,29.903499,-0.907215498051895,27,"UG201400000174_2014",-1.97357928753,2014,2014,1078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6112",9443,"UG201400000175",-1.220011,30.1509,-0.14867913640152,25,"UG201400000175_2014",-1.32333421707,2014,2014,1079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6125",9464,"UG201400000176",-1.187041,30.126409,-0.948320449978549,27,"UG201400000176_2014",-0.316933780909,2014,2014,1080,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6129",9473,"UG201400000177",0.557831,30.12812,-1.06623564393235,25,"UG201400000177_2014",-0.832838714123,2014,2014,1081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6143",9497,"UG201400000179",0.075378,29.74191,-0.551018227659905,27,"UG201400000179_2014",-0.540575802326,2014,2014,1083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6153",9508,"UG201400000180",0.03081,29.763153,1.33264729023966,27,"UG201400000180_2014",-0.127038761973,2014,2014,1084,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.23069713022807,0.378534492627977,0.025717760032426
"6170",9533,"UG201400000183",0.973775,31.18328,-1.09937047750731,26,"UG201400000183_2014",-1.7664680481,2014,2014,1087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6175",9543,"UG201400000185",1.10024,30.830771,-1.05628079880552,23,"UG201400000185_2014",-1.97278654575,2014,2014,1089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6189",9565,"UG201400000186",-1.316038,29.6311,-0.740093688324131,27,"UG201400000186_2014",-1.75652098656,2014,2014,1090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6201",9585,"UG201400000187",-0.310926,30.54308,-0.186211154363417,25,"UG201400000187_2014",-1.88595664501,2014,2014,1091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6214",9604,"UG201400000191",-1.122705,30.225821,-0.56584375387335,27,"UG201400000191_2014",-2.23556518555,2014,2014,1095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6222",9616,"UG201400000192",-1.007781,29.942527,-0.390104392532771,27,"UG201400000192_2014",-1.29642689228,2014,2014,1096,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6232",9632,"UG201400000193",0.40491,30.44082,1.32746878232349,27,"UG201400000193_2014",-1.85391902924,2014,2014,1097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6241",9643,"UG201400000194",0.227086,30.459559,-0.493403021806776,23,"UG201400000194_2014",-0.526025295258,2014,2014,1098,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6258",9671,"UG201400000195",0.22155,30.598969,-0.795187782858273,26,"UG201400000195_2014",-1.82996666431,2014,2014,1099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6269",9689,"UG201400000197",-0.999016,29.852365,-1.06126870348016,25,"UG201400000197_2014",-1.46653926373,2014,2014,1101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6271",9691,"UG201400000198",0.752873,30.673751,-0.593248914224064,25,"UG201400000198_2014",-1.62687385082,2014,2014,1102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6290",9719,"UG201400000201",0.096254,30.548725,-0.645260576424064,27,"UG201400000201_2014",-2.05804109573,2014,2014,1105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6298",9731,"UG201400000202",-0.711426,30.653736,0.358510128975296,26,"UG201400000202_2014",-2.36200404167,2014,2014,1106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6313",9756,"UG201400000203",0.138585,30.672851,-0.0105788785922424,26,"UG201400000203_2014",-2.10922145844,2014,2014,1107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6317",9764,"UG201400000204",-0.137696,31.074835,0.210563395984874,23,"UG201400000204_2014",-2.05054879189,2014,2014,1108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6333",9787,"UG201400000205",0.603605,31.050497,-0.251529351415256,24,"UG201400000205_2014",-1.77036678791,2014,2014,1109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6339",9796,"UG201400000206",-0.663968,30.025507,-0.844792591312954,25,"UG201400000206_2014",-1.61736762524,2014,2014,1110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6355",9820,"UG201400000207",1.04149,30.31817,-0.345131796847958,12,"UG201400000207_2014",-1.23202979565,2014,2014,1111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6368",9840,"UG201400000209",-0.59271,30.407089,-0.111367216950914,24,"UG201400000209_2014",0.170908182859,2014,2014,1113,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6373",9849,"UG201400000210",-0.513911,30.320591,0.0213072573955239,27,"UG201400000210_2014",-1.62242460251,2014,2014,1114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6391",9876,"UG201600000049",-0.194976469028,31.8123080284,0.391857142116781,20,"UG201600000049_2014",-0.433244645596,2014,2016,1163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6397",9885,"UG201600000051",-0.135916753274,31.6602425888,0.520044127751385,23,"UG201600000051_2014",-2.16969561577,2014,2016,1165,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6410",9905,"UG201600000052",-0.0438857202967,31.585777671,0.0163662419395714,16,"UG201600000052_2014",-1.51935744286,2014,2016,1166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6418",9921,"UG201600000053",0.10364931914,31.5051106433,-0.978633620092876,20,"UG201600000053_2014",-1.79650473595,2014,2016,1167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6426",9933,"UG201600000054",-0.296553866675,31.3934366624,0.0243789543574916,25,"UG201600000054_2014",-2.34436154366,2014,2016,1168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6437",9950,"UG201600000055",-0.110797566309,31.431955929,-0.588449584854908,22,"UG201600000055_2014",-1.74246299267,2014,2016,1169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6452",9971,"UG201600000056",-0.241244752487,31.2240399359,-0.910626877281101,27,"UG201600000056_2014",-2.51582407951,2014,2016,1170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6462",9985,"UG201600000058",-0.41578937619,31.4715521398,-0.201378362868841,23,"UG201600000058_2014",-0.695003330708,2014,2016,1172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6472",10001,"UG201600000059",-0.897485719125,31.4723978178,-0.311980534089684,23,"UG201600000059_2014",-2.44220042229,2014,2016,1173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6486",10023,"UG201600000061",-0.605959670079,31.3520520439,0.0969238432928308,19,"UG201600000061_2014",-1.66594874859,2014,2016,1175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6501",10047,"UG201600000062",-0.759788941608,31.2176649919,-0.960395668671206,26,"UG201600000062_2014",-2.06829404831,2014,2016,1176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6508",10058,"UG201600000065",0.221878136863,31.7703680265,-0.766622680441396,24,"UG201600000065_2014",-1.80061006546,2014,2016,1179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6516",10068,"UG201600000068",-0.0114479304264,32.0685599448,0.348280007074753,21,"UG201600000068_2014",-1.39374697208,2014,2016,1182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6531",10092,"UG201600000070",0.315229757683,32.2966929569,0.726612769245854,26,"UG201600000070_2014",-1.98317718506,2014,2016,1183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6541",10106,"UG201600000071",0.439076921698,32.3224685517,0.346422828472159,25,"UG201600000071_2014",-1.43719244003,2014,2016,1184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6548",10119,"UG201600000076",0.249496748939,32.4491053936,1.47221920747856,28,"UG201600000076_2014",0.262618273497,2014,2016,1189,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6559",10137,"UG201600000086",0.185811328167,32.3159782072,0.63297635759429,26,"UG201600000086_2014",-0.985310792923,2014,2016,1199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6574",10160,"UG201600000103",1.50798018245,32.5104624508,-1.32730700787226,26,"UG201600000103_2014",-1.99295127392,2014,2016,1215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6581",10171,"UG201600000105",1.3006522438,31.899481501,-0.288198722805798,29,"UG201600000105_2014",-2.20432662964,2014,2016,1217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6600",10200,"UG201600000106",1.01271064604,31.5846562698,-1.07333430402401,22,"UG201600000106_2014",-1.97233378887,2014,2016,1218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6603",10204,"UG201600000108",0.641479026082,32.0241685357,-0.254294505255558,28,"UG201600000108_2014",-2.18125033379,2014,2016,1219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6615",10223,"UG201600000109",0.788869856886,31.8995898995,-0.0263969582607493,28,"UG201600000109_2014",-1.43464052677,2014,2016,1220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6626",10239,"UG201600000110",0.598641070047,31.5304754699,-1.42596644721696,28,"UG201600000110_2014",-1.86160552502,2014,2016,1221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6639",10258,"UG201600000111",0.63547512632,31.557086127,-0.421581744634069,28,"UG201600000111_2014",-2.2095015049,2014,2016,1222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6646",10270,"UG201600000114",0.562322843147,31.6976157625,-0.687451243093708,28,"UG201600000114_2014",-1.66595077515,2014,2016,1225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6665",10301,"UG201600000115",0.642594428752,31.8006416224,-0.179971497576836,27,"UG201600000115_2014",-1.74633097649,2014,2016,1226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6673",10313,"UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2014",-0.876050770283,2014,2016,1227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6684",10327,"UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2014",-3.01499938965,2014,2016,1228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6699",10353,"UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2014",-2.07495188713,2014,2016,1229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6704",10358,"UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2014",-2.06464743614,2014,2016,1230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6714",10379,"UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2014",-0.843742072582,2014,2016,1233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6726",10393,"UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2014",-0.714236497879,2014,2016,1236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6737",10411,"UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2014",-1.08700501919,2014,2016,1237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6746",10428,"UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2014",-0.0926249027252,2014,2016,1239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6762",10450,"UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2014",-1.88452029228,2014,2016,1240,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6771",10461,"UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2014",-1.7672983408,2014,2016,1242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6780",10479,"UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2014",-1.15921783447,2014,2016,1243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6789",10491,"UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2014",-2.37616920471,2014,2016,1244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6808",10522,"UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2014",-1.6055842638,2014,2016,1257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6813",10530,"UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2014",-2.39370775223,2014,2016,1259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6831",10556,"UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2014",-1.64446365833,2014,2016,1264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6837",10565,"UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2014",-1.54005515575,2014,2016,1265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6847",10581,"UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2014",-1.71292662621,2014,2016,1266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6862",10604,"UG201600000158",0.591051639736,33.5195139687,0.901153391021214,24,"UG201600000158_2014",-1.32936239243,2014,2016,1269,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6872",10622,"UG201600000163",0.662212440389,33.2401727369,-0.463813540050305,24,"UG201600000163_2014",-2.22945904732,2014,2016,1274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6880",10632,"UG201600000165",0.680693312413,33.2919423568,-0.45122670329563,28,"UG201600000165_2014",-2.4611890316,2014,2016,1276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6888",10646,"UG201600000166",1.05114247911,33.070655617,0.00875342769996849,29,"UG201600000166_2014",-1.32699990273,2014,2016,1277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6908",10676,"UG201600000167",0.86562001089,33.1497689608,0.236178569952676,23,"UG201600000167_2014",-1.81806612015,2014,2016,1278,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6912",10681,"UG201600000168",0.902094038342,33.2529124938,-0.511506975640294,27,"UG201600000168_2014",-0.717252910137,2014,2016,1279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6924",10699,"UG201600000171",1.03324752071,33.3056013274,-0.309491176564437,28,"UG201600000171_2014",-1.39974629879,2014,2016,1282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6938",10720,"UG201600000172",1.15688680376,33.3190948544,-0.993391790459638,27,"UG201600000172_2014",-2.00362730026,2014,2016,1283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6943",10730,"UG201600000173",1.30422269449,33.055759308,-0.911689794149272,24,"UG201600000173_2014",-1.6705892086,2014,2016,1284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6956",10749,"UG201600000174",1.0939075398,33.5033398065,-1.31926490461371,20,"UG201600000174_2014",-1.80728626251,2014,2016,1285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6972",10773,"UG201600000175",1.14275314769,33.404998232,-1.06618661880321,21,"UG201600000175_2014",-2.12069106102,2014,2016,1286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6984",10791,"UG201600000176",0.777082071466,33.7956761718,-0.983608488716738,17,"UG201600000176_2014",-2.67028450966,2014,2016,1287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6993",10805,"UG201600000177",0.883187215306,33.7417615055,-0.528098049585936,15,"UG201600000177_2014",-2.15474581718,2014,2016,1288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7003",10825,"UG201600000185",0.347374981005,34.0530658308,-0.704604327076522,26,"UG201600000185_2014",-1.9201592207,2014,2016,1296,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7012",10838,"UG201600000186",0.257588888612,33.972351552,-0.998591035804624,26,"UG201600000186_2014",-1.96173357964,2014,2016,1297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7026",10857,"UG201600000187",0.569170491846,34.1003481571,-1.41424511026843,26,"UG201600000187_2014",-1.98148095608,2014,2016,1298,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7039",10878,"UG201600000191",0.723697235971,34.2257344786,-1.49636893761849,28,"UG201600000191_2014",-2.45141196251,2014,2016,1302,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7042",10883,"UG201600000192",0.824837773222,34.1273043778,-0.852775798367508,25,"UG201600000192_2014",-2.58977293968,2014,2016,1303,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7058",10906,"UG201600000193",0.76525597233,34.1989234234,-1.32760121143036,25,"UG201600000193_2014",-1.9999986887,2014,2016,1304,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7071",10929,"UG201600000195",0.600485986975,34.0165635984,-0.922350782757851,25,"UG201600000195_2014",-2.31639075279,2014,2016,1306,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7074",10933,"UG201600000197",0.668156152119,34.0341420446,-1.297336330242,20,"UG201600000197_2014",-1.79413485527,2014,2016,1308,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7095",10963,"UG201600000198",0.686032106202,33.9704629675,-0.956884863685417,24,"UG201600000198_2014",-1.97391569614,2014,2016,1309,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7104",10978,"UG201600000199",0.870243411736,34.0177637623,-1.50597439480724,19,"UG201600000199_2014",-1.97369301319,2014,2016,1310,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7114",10994,"UG201600000201",0.81373569824,34.0513438808,-0.735394665115784,24,"UG201600000201_2014",-2.45836305618,2014,2016,1312,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7128",11016,"UG201600000202",0.847267549352,33.846680637,-1.09257740367707,8,"UG201600000202_2014",-2.59119677544,2014,2016,1313,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7129",11018,"UG201600000203",0.914642959987,34.0041557118,-1.72076562436965,17,"UG201600000203_2014",-0.421243548393,2014,2016,1314,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7148",11048,"UG201600000204",0.92969728003,34.0123877827,-1.11698834322467,28,"UG201600000204_2014",-0.269436508417,2014,2016,1315,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7153",11055,"UG201600000205",0.888151433504,33.9077535584,-0.44826605763557,14,"UG201600000205_2014",-1.28939783573,2014,2016,1316,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7170",11079,"UG201600000207",1.0991760944,33.8816835578,-1.30788488498361,15,"UG201600000207_2014",-1.96602988243,2014,2016,1317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7182",11100,"UG201600000208",1.10042049851,33.6863279405,-1.71038374281557,19,"UG201600000208_2014",-2.10682082176,2014,2016,1318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7184",11102,"UG201600000209",0.980852801882,33.7383727122,-0.463468240733291,21,"UG201600000209_2014",-0.94443655014,2014,2016,1319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7202",11130,"UG201600000211",1.18605171542,33.7831026647,-0.493972880309854,20,"UG201600000211_2014",-1.98136329651,2014,2016,1321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7216",11151,"UG201600000214",1.27668504,33.7075400939,-0.590216052301654,17,"UG201600000214_2014",-1.57697403431,2014,2016,1324,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7225",11167,"UG201600000216",1.27867389204,33.8021500749,-1.51798648702179,23,"UG201600000216_2014",-2.55037379265,2014,2016,1326,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7233",11180,"UG201600000217",1.08780304912,33.9199270671,-0.881418500001251,13,"UG201600000217_2014",-2.44685983658,2014,2016,1327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7246",11199,"UG201600000222",0.668211764147,34.1901504829,1.63875086681824,29,"UG201600000222_2014",1.58728194237,2014,2016,1332,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7257",11214,"UG201600000235",0.810925210548,34.3054058192,-1.29554337308269,29,"UG201600000235_2014",-1.01634824276,2014,2016,1345,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7271",11237,"UG201600000236",0.871118976904,34.2794715976,-1.19499180638152,29,"UG201600000236_2014",-2.36118149757,2014,2016,1346,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7277",11246,"UG201600000237",0.870548113864,34.2965228325,-0.4340352059527,27,"UG201600000237_2014",-1.80338668823,2014,2016,1347,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7283",11256,"UG201600000238",0.844467796396,34.310821202,-0.919020601576078,29,"UG201600000238_2014",-0.823646664619,2014,2016,1348,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7296",11276,"UG201600000241",0.778737148585,34.291364337,-1.29031995170812,28,"UG201600000241_2014",-1.87980508804,2014,2016,1351,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7309",11295,"UG201600000243",1.02324227779,34.3541603195,-0.755675792336259,26,"UG201600000243_2014",-1.55457413197,2014,2016,1353,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7318",11310,"UG201600000244",1.05831084891,34.4197082383,-1.08551623816336,29,"UG201600000244_2014",-1.16477286816,2014,2016,1354,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7334",11336,"UG201600000245",1.08431210154,34.4119687803,-1.13366189910675,30,"UG201600000245_2014",-1.13546252251,2014,2016,1355,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7345",11353,"UG201600000251",1.12376728353,34.3575874534,-0.848427523177371,26,"UG201600000251_2014",-1.78167724609,2014,2016,1361,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7356",11369,"UG201600000252",1.23523562944,34.4050680252,-1.2353973053008,17,"UG201600000252_2014",-1.56634044647,2014,2016,1362,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7360",11374,"UG201600000257",1.43242541771,34.5453815606,-2.13839293709154,27,"UG201600000257_2014",-2.90860009193,2014,2016,1365,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7375",11395,"UG201600000258",1.43477918096,34.6648240909,-1.5110988634407,29,"UG201600000258_2014",-2.74236392975,2014,2016,1366,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7387",11414,"UG201600000259",1.39639905562,34.723709575,-1.61520459600063,20,"UG201600000259_2014",-2.62248802185,2014,2016,1367,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7393",11425,"UG201600000265",1.26430095173,34.2375200863,-1.38392065754049,27,"UG201600000265_2014",-2.4441473484,2014,2016,1373,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7412",11456,"UG201600000267",1.33127664553,34.0721669394,-1.00619484408926,26,"UG201600000267_2014",-1.43089938164,2014,2016,1375,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7418",11464,"UG201600000268",1.22533716308,34.0873059121,-1.14903711635752,22,"UG201600000268_2014",-1.92354083061,2014,2016,1376,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7432",11486,"UG201600000269",1.23807146704,33.9925705592,-0.61791339580981,21,"UG201600000269_2014",-2.55537843704,2014,2016,1377,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7438",11494,"UG201600000271",1.40830514928,34.0704956794,-1.45600884759932,26,"UG201600000271_2014",-2.47246384621,2014,2016,1379,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7455",11522,"UG201600000272",1.32670938712,33.9964245155,-0.593835523924423,21,"UG201600000272_2014",-2.4909722805,2014,2016,1380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7459",11529,"UG201600000273",1.3637109962,33.8472090184,-0.804420721284647,28,"UG201600000273_2014",-2.71009397507,2014,2016,1381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7479",11559,"UG201600000274",1.43368182333,33.8957007744,-1.17403054716106,28,"UG201600000274_2014",-2.52426338196,2014,2016,1382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7483",11563,"UG201600000275",1.50853252878,33.9836289738,-0.922126970887971,27,"UG201600000275_2014",-2.2259118557,2014,2016,1383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7502",11593,"UG201600000279",1.5474967259,33.1638349535,-1.51662202688132,28,"UG201600000279_2014",-1.31800818443,2014,2016,1387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7508",11603,"UG201600000281",1.60058461267,33.5141408336,-1.531436088941,28,"UG201600000281_2014",-2.11170172691,2014,2016,1389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
